timestamp,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260303_173508,6,134.19,metaspace-192,640m,0.45,0.5,4,0.0,0.54,0.54,224.22,428.79,102,1639,0,0
20260303_173200,6,138.214,metaspace-256,640m,0.45,0.5,4,0.0,0.54,0.54,222.13,422.33,102,1793,0,0
