timestamp,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260303_172050,3,154.457,metaspace-192,640m,0.45,0.5,4,17.83,21.37,39.19,241.53,473.26,138,1549,0,0
20260303_171635,3,186.836,metaspace-256,640m,0.45,0.5,4,11.27,21.37,32.64,234.14,474.64,137,1885,0,0
