1,3,5,6
194.01,79.12,54.88,32.25
217.89,66.65,50.02,28.43
205.38520169258118,65.01941800117493,51.50160455703735,30.096324920654297
175.2327103614807,80.67383790016174,54.680999994277954,29.69318413734436
