timestamp,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260309_201446,5,105.456,heap-min-0,768m,0.45,0.5,4,9.44,13.58,22.87,304.43,519.89,42,955,3,755
20260309_201913,5,101.482,heap-min-64,768m,0.45,0.5,4,9.44,13.68,22.98,287.4,493.97,47,872,3,812
20260309_202231,5,101.353,heap-min-128,768m,0.45,0.5,4,9.44,13.73,23.02,279.17,504.76,41,897,3,624
20260309_202509,5,93.508,heap-min-256,768m,0.45,0.5,4,9.44,13.58,22.87,265.23,485.84,45,778,3,497
20260309_202844,5,94.987,heap-min-384,768m,0.45,0.5,4,9.44,13.58,22.87,268.06,507.25,36,815,3,601
20260309_203128,5,93.867,heap-min-512,768m,0.45,0.5,4,9.44,13.58,22.87,276.09,493.17,33,650,3,636
20260309_204326,5,103.16,heap-min-max,768m,0.45,0.5,4,9.44,13.63,22.92,277.73,511.43,33,814,3,687
20260309_204619,5,100.294,heap-min-max-larger,768m,0.45,0.5,4,9.44,13.55,22.84,303.2,538.69,28,698,3,672
