timestamp,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260310_142931,5,106.036,metaspace-unlimited,768m,0.45,0.5,4,9.44,13.63,22.92,261.07,507.88,40,956,3,644
20260310_143220,5,110.827,metaspace-256,768m,0.45,0.5,4,9.44,13.73,23.02,261.06,496.0,46,1046,0,0
20260310_143521,5,108.645,metaspace-192,768m,0.45,0.5,4,9.44,13.73,23.02,231.19,490.87,49,1077,0,0
