timestamp,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260309_165433,3,111.943,reg-g1gc,768m,0.45,0.5,4,10.49,7.13,17.62,225.93,493.76,70,1689,0,0
20260309_164857,3,104.341,reg-parallel,768m,0.45,0.5,4,10.75,7.12,17.87,273.27,507.84,63,1104,3,859
20260309_165131,3,109.372,reg-serial,768m,0.45,0.5,4,12.32,7.09,19.41,95.17,319.88,213,2459,5,1154
