timestamp,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260309_171906,1,132.527,heap-min-0,768m,0.45,0.5,4,4.72,0.71,5.29,271.01,469.95,182,1347,3,688
20260309_172244,1,132.802,heap-min-64,768m,0.45,0.5,4,4.72,0.71,5.29,272.98,487.9,197,1209,3,702
20260309_172604,1,129.25,heap-min-128,768m,0.45,0.5,4,4.72,0.71,5.29,258.4,495.91,185,965,3,651
20260309_173123,1,136.465,heap-min-256,768m,0.45,0.5,4,4.72,1.19,5.29,227.95,465.2,166,1192,3,607
20260309_175941,1,111.056,heap-min-max,768m,0.45,0.5,4,4.72,0.71,5.29,264.37,463.31,136,741,3,645
20260309_200855,1,140.402,heap-min-max-larger,768m,0.45,0.5,4,4.72,0.71,5.29,315.32,524.1,69,659,3,641
