timestamp,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260310_144340,6,79.157,metaspace-unlimited,768m,0.45,0.5,4,0.0,1.13,1.13,265.61,476.26,33,566,3,639
20260310_144102,6,79.736,metaspace-256,768m,0.45,0.5,4,0.0,0.54,0.54,260.39,461.82,37,663,0,0
20260310_143824,6,84.784,metaspace-192,768m,0.45,0.5,4,0.0,0.54,0.54,232.13,437.09,46,718,0,0
