timestamp,run,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260421_230754,,3,107.541,default,768m,0.45,0.5,4,10.49,33.19,41.49,184.12,442.38,370,2699,1,434
20260421_230754,,6,56.274,default,768m,0.45,0.5,4,10.49,33.19,41.49,184.12,442.38,270,1589,0,0
20260421_230754,,5,95.442,default,768m,0.45,0.5,4,10.49,33.19,41.53,184.12,444.76,328,2423,1,736
20260421_230754,,1,157.69,default,768m,0.45,0.5,4,10.49,33.19,42.25,184.12,444.89,969,5165,0,0
20260421_230754,,3,102.827,default,768m,0.45,0.5,4,10.49,33.19,42.25,186.77,448.2,372,2749,1,693
20260421_230754,,5,94.713,default,768m,0.45,0.5,4,10.49,33.19,42.25,194.95,448.76,326,2368,1,834
20260421_230754,,1,158.258,default,768m,0.45,0.5,4,10.49,33.19,42.25,194.95,449.54,969,5167,0,0
20260421_230754,,3,101.467,default,768m,0.45,0.5,4,10.49,54.21,64.69,194.95,457.39,344,2217,1,747
20260421_230754,,6,57.854,default,768m,0.45,0.5,4,10.49,54.21,64.69,203.32,470.63,251,1820,0,0
