timestamp,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260302_160627,5,164.84,default,512m,0.45,0.5,4,5.24,32.02,37.26,113.97,356.84,761,5968,6,1489
20260302_161005,5,159.728,default,640m,0.45,0.5,4,9.44,32.12,41.56,123.04,352.87,758,5863,6,1694
20260302_161355,5,163.307,default,768m,0.45,0.5,4,9.44,32.09,41.53,119.86,350.49,777,5948,6,1760
