timestamp,query,elapsed_s,jvm_config,executor_memory,memory_fraction,storage_fraction,shuffle_partitions,OnHeapExecutionMemory_MB,OnHeapStorageMemory_MB,OnHeapUnifiedMemory_MB,JVMHeapMemory_MB,ProcessTreeJVMRSS_MB,MinorGCCount,MinorGCTime_ms,MajorGCCount,MajorGCTime_ms
20260302_184702,13,86.129,default,512m,0.45,0.5,4,90.87,1.2,91.98,242.58,479.9,132,2166,7,1743
20260302_185946,13,74.408,default,640m,0.45,0.5,4,149.26,1.2,150.38,263.25,505.1,132,2124,6,1205
20260302_190702,13,80.488,default,768m,0.45,0.5,4,147.85,1.2,148.96,329.74,560.45,130,2282,7,2021
